stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000332194	9606.ENSP00000477527	HIST2H2AC	HIST1H2BO	9606	0.946	0.0	0	0	0.41	0.249	0.8	0.466
9606.ENSP00000332194	9606.ENSP00000349430	HIST2H2AC	HIST1H2BK	9606	0.985	0.0	0	0	0.211	0.85	0.8	0.456
9606.ENSP00000332194	9606.ENSP00000358151	HIST2H2AC	HIST2H2BE	9606	0.999	0.0	0	0	0.225	0.88	0.9	0.99
9606.ENSP00000341094	9606.ENSP00000477907	HIST1H2AD	HIST1H2BM	9606	0.887	0.0	0	0	0.313	0.214	0.8	0.082
9606.ENSP00000341094	9606.ENSP00000481622	HIST1H2AD	H2BFS	9606	0.891	0.0	0	0	0.232	0.214	0.8	0.209
9606.ENSP00000341094	9606.ENSP00000349430	HIST1H2AD	HIST1H2BK	9606	0.893	0.0	0	0	0.246	0.214	0.8	0.209
9606.ENSP00000341094	9606.ENSP00000483903	HIST1H2AD	HIST1H2BN	9606	0.91	0.0	0	0	0.238	0.214	0.8	0.339
9606.ENSP00000341094	9606.ENSP00000479169	HIST1H2AD	HIST1H2BH	9606	0.924	0.0	0	0	0.312	0.214	0.8	0.387
9606.ENSP00000341094	9606.ENSP00000366618	HIST1H2AD	HIST1H2BL	9606	0.926	0.0	0	0	0.388	0.214	0.8	0.325
9606.ENSP00000341094	9606.ENSP00000476136	HIST1H2AD	HIST1H2BJ	9606	0.932	0.0	0	0	0.312	0.214	0.8	0.447
9606.ENSP00000341094	9606.ENSP00000358151	HIST1H2AD	HIST2H2BE	9606	0.979	0.0	0	0	0.211	0.836	0.8	0.292
